open_time,open,high,low,close,volume
2026-03-09 23:47:00+00:00,68507.7,68512.5,68481.5,68512.4,21.241
2026-03-09 23:48:00+00:00,68512.5,68526.2,68504.5,68526.2,30.834
2026-03-09 23:49:00+00:00,68526.1,68526.2,68485.1,68495.1,43.07
2026-03-09 23:50:00+00:00,68495.2,68508.2,68443.5,68443.6,65.494
2026-03-09 23:51:00+00:00,68443.5,68462.1,68436.2,68445.1,39.36
2026-03-09 23:52:00+00:00,68445.2,68459.2,68407.7,68419.7,133.323
2026-03-09 23:53:00+00:00,68419.7,68441.1,68402.9,68414.6,49.765
2026-03-09 23:54:00+00:00,68414.6,68423.4,68406.4,68407.7,60.76
2026-03-09 23:55:00+00:00,68407.6,68407.7,68339.8,68344.2,128.911
2026-03-09 23:56:00+00:00,68344.2,68368.3,68333.0,68365.0,113.969
2026-03-09 23:57:00+00:00,68365.0,68372.6,68347.4,68347.5,56.305
2026-03-09 23:58:00+00:00,68347.4,68369.5,68347.4,68364.8,56.454
2026-03-09 23:59:00+00:00,68364.8,68419.9,68364.7,68394.1,65.444
2026-03-10 00:00:00+00:00,68394.0,68411.3,68365.9,68401.4,203.153
2026-03-10 00:01:00+00:00,68401.4,68401.4,68380.4,68392.0,33.275
2026-03-10 00:02:00+00:00,68392.0,68420.0,68345.0,68420.0,106.747
2026-03-10 00:03:00+00:00,68419.9,68473.0,68419.9,68450.1,147.028
2026-03-10 00:04:00+00:00,68450.2,68453.5,68424.8,68424.8,118.124
2026-03-10 00:05:00+00:00,68424.8,68445.4,68401.7,68425.7,98.687
2026-03-10 00:06:00+00:00,68425.7,68448.6,68401.7,68425.2,169.592
2026-03-10 00:07:00+00:00,68425.1,68429.2,68380.8,68383.8,36.98
2026-03-10 00:08:00+00:00,68383.8,68435.0,68380.0,68435.0,51.897
2026-03-10 00:09:00+00:00,68435.0,68456.4,68410.6,68456.4,64.007
2026-03-10 00:10:00+00:00,68456.4,68456.4,68384.2,68404.2,59.14
2026-03-10 00:11:00+00:00,68404.1,68433.6,68387.5,68433.5,32.668
2026-03-10 00:12:00+00:00,68433.6,68433.6,68414.9,68418.0,31.048
2026-03-10 00:13:00+00:00,68418.1,68475.9,68418.0,68450.2,124.665
2026-03-10 00:14:00+00:00,68450.3,68457.0,68380.0,68383.5,105.407
2026-03-10 00:15:00+00:00,68383.4,68410.9,68360.9,68393.5,136.162
2026-03-10 00:16:00+00:00,68393.6,68500.2,68393.5,68494.7,221.615
2026-03-10 00:17:00+00:00,68494.7,68515.1,68468.3,68483.3,133.205
2026-03-10 00:18:00+00:00,68483.3,68600.0,68472.3,68588.4,208.686
2026-03-10 00:19:00+00:00,68588.3,68655.7,68571.2,68653.1,237.203
2026-03-10 00:20:00+00:00,68653.0,68661.1,68597.1,68597.2,127.368
2026-03-10 00:21:00+00:00,68597.1,68627.1,68584.0,68617.6,113.464
2026-03-10 00:22:00+00:00,68617.5,68684.1,68593.5,68663.4,92.208
2026-03-10 00:23:00+00:00,68663.4,68663.4,68619.8,68630.1,114.466
2026-03-10 00:24:00+00:00,68630.1,68718.0,68630.0,68678.7,243.488
2026-03-10 00:25:00+00:00,68678.7,68722.5,68667.1,68697.0,110.868
2026-03-10 00:26:00+00:00,68697.1,68724.8,68667.4,68718.9,170.151
